track_name,artist,album,release_date,popularity,spotify_url,id,duration_min,energy,valence,danceability,acousticness,instrumentalness,liveness,speechiness,tempo,loudness
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,83,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,2.634,0.7875091617516422,0.5970451404130536,0.6607928875407107,0.063909085254373,0.4017439246645157,0.06792714568244837,0.14155592789481364,148.78878244393997,-4.5111911917492815
Despacito,Luis Fonsi,VIDA,2019-02-01,82,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb,6habFhsOp2NvshLv26DqMb,3.822666666666666,0.5464732967974909,0.5242889712531831,0.5522850627496171,0.48749319385030854,0.2935100831982271,0.11874709813112644,0.0,124.94951593514156,-4.273550806203426
Sorry,Justin Bieber,Purpose (Deluxe),2015-11-13,86,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,09CtPGIpYB4BrO8qb1RGsF,3.346433333333333,0.885440641862347,0.5145567609325885,0.7675743684957222,0.31167014023923045,0.03580403192325554,0.03713131966640276,0.1438682276491507,110.10797267501488,-1.0081747513220476
Die For You,The Weeknd,Starboy,2016-11-25,81,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz,2Ch7LmS7r2Gy2kc64wv3Bz,4.337533333333333,0.7080236452991032,0.7198395870444597,0.7445276590833909,0.0,0.10103728973180402,0.2860094608908708,0.0700880504521738,121.9017980130939,-9.070374249624676
No Lie,Sean Paul,Mad Love The Prequel,2018-06-29,84,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA,48QmG1dfvMuYLxMPt7KSRA,3.6862666666666666,0.6899206508487274,0.661370517605832,0.6690935619246879,0.0,0.13907618318775972,0.0867898615672415,0.07424993002142857,121.98029200611909,-2.3635611075850207
Mockingbird,Eminem,Encore (Deluxe Version),2004-11-12,87,https://open.spotify.com/track/561jH07mF1jHuk7KlaeF0s,561jH07mF1jHuk7KlaeF0s,4.179333333333333,0.6068141253044104,0.6592212531903028,0.5353930414910674,0.5907728834839627,0.1723625889209966,0.31122415058595204,0.0,139.53533967357032,-11.755632216710243
Ransom,Lil Tecca,We Love You Tecca,2019-08-30,87,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,2.187333333333333,0.9494388842584452,0.6798529822608722,0.6917787968567924,0.31594598829686327,0.0,0.13192452962759865,0.07119700219228481,115.42908838596682,-3.065065690814619
Lover,Taylor Swift,Lover,2019-08-23,86,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,3.688433333333333,0.6995042808546535,0.7242094207740114,0.6567940002339555,0.02646132652040928,0.0,0.05479797796592223,0.11681513096068255,133.79970358033665,-8.282987458671993
Save Your Tears,The Weeknd,After Hours,2020-03-20,87,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,5QO79kh1waicV47BqGRL3g,3.5937666666666668,0.6522824353077605,0.12594098645752239,0.44300008746374575,0.17286150321841462,0.0,0.12884380943834384,0.0,119.56044144677861,-9.877205816071386
On The Floor,Jennifer Lopez,Love?,2011-04-29,83,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,3C0nOe05EIt1390bVABLyN,4.747766666666666,0.6577499815289112,0.5053905948102148,0.41535891058328456,0.2249586527378232,0.0,0.0,0.10991815203511074,145.79194683430057,-5.210090508913206
Diet Mountain Dew,Lana Del Rey,Born To Die - The Paradise Edition,2012-01-01,79,https://open.spotify.com/track/2vtmY2mSccRzKGjtcHSzI3,2vtmY2mSccRzKGjtcHSzI3,3.715333333333333,0.8087022513360679,0.10179708478054827,0.7575193733658934,0.41176839161769213,0.0,0.16550777079911916,0.08534073522074136,145.95360243091102,-3.312931916475953
Harleys In Hawaii,Katy Perry,Harleys In Hawaii,2019-10-16,72,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR,5nCthAh3jt4xKuLJAifAaR,3.0969166666666665,0.7642335398314264,0.5821599880184611,0.21190579056415892,0.0,0.22694212841800088,0.15958569706438097,0.041374663170061596,125.15146597845246,-3.668793601071808
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,73,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,4w8niZpiMy6qz1mntFA5uM,3.5416666666666665,0.774807334003252,0.574238478068631,0.6901775215414012,0.026876117395404936,0.06621416873505234,0.2789691295857561,0.13128038518947827,117.14909617179221,-5.706576329296111
One Dance,Drake,Views,2016-05-06,62,https://open.spotify.com/track/5ZKG94fnjiuMH5yrC5S9lS,5ZKG94fnjiuMH5yrC5S9lS,2.89955,0.7553828320864928,0.7939346262262666,0.5626434059543868,0.3223626500570418,0.13927892100203765,0.0,0.0,130.50347717639252,-6.071831103493326
Counting Stars,OneRepublic,Native,2013-01-01,88,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,2tpWsVSb9UEmDRxAl1zhX1,4.28775,1.0,0.8520012158822474,0.8931235726531855,0.18895888065073618,0.0,0.3194239633036257,0.10080084492462255,124.25189951171102,-3.4194002429002923
lovely (with Khalid),Billie Eilish,lovely (with Khalid),2018-04-19,89,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,3.3364166666666666,0.6603504516880527,0.6363630879341625,0.5878629817624828,0.35533592968121486,0.0076715594158109635,0.2784719153997187,0.17716610948439754,149.25428919981135,-6.12660506332011
Reminder,The Weeknd,Starboy,2016-11-25,84,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,37F0uwRSrdzkBiuj0D5UHI,3.648,0.6309921850539976,0.4765185011161192,0.7787102545662594,0.0,0.21745153234896808,0.3302452276438395,0.1663965883460397,119.68726603353615,-5.589979370918074
Without Me,Eminem,The Eminem Show,2002-05-26,89,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,7lQ8MOhq6IN2w8EYcFNSUk,4.838666666666667,0.5870260635526655,0.6984880220787041,0.6042772243082171,0.30165330308986765,0.21899049163536036,0.1736734348795035,0.10338840323231135,109.87408420358557,-6.865845235351864
Cruel Summer,Taylor Swift,Lover,2019-08-23,90,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,1BxfuPKGuaTgP7aM0Bbdwr,2.9737666666666667,0.8464433063709546,0.47664162494233364,0.6921206912463269,0.48372064711384405,0.0,0.3016676200923306,0.061899153432149245,115.38801110994319,-3.3929886882551816
The Nights,Avicii,The Days / Nights,2014-01-01,86,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,0ct6r3EGTcMLPtrXHDvVjc,2.9443,0.9305346003167985,0.5883534104959822,0.7939220040699276,0.3387149460670424,0.13233247727591074,0.003450715811171373,0.041851846607142154,103.92872447434323,-10.298415817750493
Animals,Maroon 5,V (Asia Tour Edition),2015-05-18,74,https://open.spotify.com/track/3h4T9Bg8OVSUYa6danHeH5,3h4T9Bg8OVSUYa6danHeH5,3.850216666666667,0.6820667772081784,0.7932386495243968,0.5776541880178494,0.27034494525085606,0.5397695706964665,0.265565707824544,0.061824452365661475,129.56973373588426,-7.301419762010088
After Hours,The Weeknd,After Hours,2020-03-20,83,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,2p8IUWQDrpjuFltbdgLOag,6.0171,0.5699058547635374,0.462857314190723,0.8349813406731248,0.19767858389591295,0.09648041414887237,0.08746046854800657,0.11262843487507437,101.98744472157739,-11.732104352955535
Sunsetz,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,69,https://open.spotify.com/track/0SpkyS1Q4MD8GaVcP5YjT4,0SpkyS1Q4MD8GaVcP5YjT4,3.585833333333333,0.5438614224112237,0.7483833212511736,0.48220538150972114,0.03458618088038948,0.0,0.0,0.03156537167243503,135.86320409966004,-6.906725412718004
Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,2023-05-19,86,https://open.spotify.com/track/6GGtHZgBycCgGBUhZo81xe,6GGtHZgBycCgGBUhZo81xe,3.4859333333333336,0.8444262894354841,0.7376880949258255,0.7187405770484434,0.19901066116977442,0.06524752212756796,0.04510313782027672,0.12544542908302286,100.33782626385879,-1.007651735826002
Memories,Maroon 5,JORDI (Deluxe),2021-06-11,85,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,4cktbXiXOapiLBMprHFErI,3.1581,0.8590434827735758,0.3775746662096974,0.824477618852413,0.5334831642523844,0.11843542150536662,0.18066373663551247,0.2079896310801994,126.2664331508579,-7.26799344919945
Blank Space,Taylor Swift,1989 (Deluxe),2014-01-01,83,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,1u8c2t2Cy7UBoG4ArRcF5g,3.863766666666667,0.8189017889117275,0.7998237185162245,0.7777733839127531,0.19189235788737435,0.06976632386189013,0.0810840950138876,0.0762870058923563,143.67657237574736,-5.704833175637989
Bones,Imagine Dragons,Bones,2022-03-11,77,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,0HqZX76SFLDz2aW8aiqi7G,2.7544,0.5889711392843365,0.7330660392798818,0.9851770723431704,0.008476837715671398,0.09372905986469965,0.22512882380349597,0.0,78.48383131888296,-5.196713019529064
K.,Cigarettes After Sex,K.,2016-11-15,41,https://open.spotify.com/track/3Mlhgm39yBpuCwyZB8d8Md,3Mlhgm39yBpuCwyZB8d8Md,5.326,0.6763251206253649,0.5646917364586622,0.4924833572938653,0.16353616595363696,0.0,0.0,0.0,155.73690780389347,-13.145218071547385
Danza Kuduro,Don Omar,Meet The Orphans,2010-01-01,79,https://open.spotify.com/track/6DXLO8LndZMVOHM0wNbpzg,6DXLO8LndZMVOHM0wNbpzg,3.3131,0.7338900435817962,0.41373213820214905,0.4269879262389725,0.27804762586663373,0.0,0.0,0.12659393310269454,113.19211753997894,-8.162991184941786
Ghost,Justin Bieber,Justice,2021-03-19,85,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,6I3mqTwhRpn34SLVafSH7G,2.553166666666667,0.7646216793681785,0.39860354189185265,0.4985918975343077,0.12517820173707117,0.0701329525857005,0.3446864920972291,0.07641522926237339,124.15525886312298,-5.318722945972379
Circles,Post Malone,Hollywood's Bleeding,2019-09-06,87,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,3.588,0.886238623327794,0.4714049547298949,0.7819659579617942,0.33678973829294534,0.06694640599551266,0.2884560155281721,0.13260985376384318,134.94205164248905,-14.37355243700506
Thunder,Imagine Dragons,Evolve,2017-06-23,86,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,3.1191,0.7675667864064808,0.7080305757377502,0.7533066926393133,0.34772124946697913,0.0,0.054084379690343104,0.04798194505043903,134.759492670242,-9.325024760786029
Cry,Cigarettes After Sex,Cry,2019-10-25,75,https://open.spotify.com/track/3p4hRhMcb6ch8OLtATMaLw,3p4hRhMcb6ch8OLtATMaLw,4.279983333333333,0.8268436166090789,0.36708205079976136,0.6747032197681295,0.45626641365905873,0.0645972827847126,0.17964004278353526,0.1298374128523899,128.10100130390126,-2.736364380201658
God's Plan,Drake,Scorpion,2018-06-29,84,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,3.3162166666666666,0.7353601087948748,0.6828506328398086,0.47569523979522493,0.5759929608511025,0.11220297108284108,0.3023408472241589,0.07050204959301648,138.8369252265865,-3.578848645878577
Young And Beautiful,Lana Del Rey,Young And Beautiful,2013-01-01,88,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,2nMeu6UenVvwUktBCpLMK9,3.9342166666666665,0.7834847907313989,0.3175354331303545,0.8010890893495412,0.462882206867689,0.27788269130490506,0.23030407299487266,0.03604975668056305,131.4303926008776,-5.1761365735013065
Call Out My Name,The Weeknd,"My Dear Melancholy,",2018-03-30,86,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN,09mEdoA6zrmBPgTEN5qXmN,3.806216666666667,0.8409514682779753,0.5437647052369722,0.460459981612927,0.0,0.08015765295478983,0.1977867715420174,0.05594009127185694,155.21964722753086,-3.3076982705026152
Demons,Imagine Dragons,Night Visions,2012-09-04,85,https://open.spotify.com/track/5qaEfEh1AtSdrdrByCP7qR,5qaEfEh1AtSdrdrByCP7qR,2.958433333333333,0.46296968438293623,0.6117513719847599,0.864650294982551,0.0,0.17982064105965065,0.31141848975751163,0.008176738674605818,123.47613788095616,-7.576869190437991
Hurts So Good,Astrid S,Astrid S,2016-05-20,70,https://open.spotify.com/track/46ydq5g3k17iLJs3qMDvO6,46ydq5g3k17iLJs3qMDvO6,3.4788,0.6367890779614143,1.0,1.0,0.22280970820574747,0.0,0.09231450297585354,0.1993615735148967,153.78316630693092,-5.513080809904571
One Love,Blue,One Love,2002,67,https://open.spotify.com/track/2W5acFzXf5FrktecuD30Or,2W5acFzXf5FrktecuD30Or,3.4531,0.6034772521227799,0.26606272073326065,0.7113688598649051,0.13359791326853407,0.2144191447196964,0.18374141383975542,0.07421709118649078,133.8063504273473,-8.326097613785162
The Hills,The Weeknd,Beauty Behind The Madness,2015-08-28,87,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,7fBv7CLKzipRk6EC6TWHOB,4.03755,0.6143834306133183,0.9135339262763892,0.7688191047103763,0.0,0.17514605952247136,0.177858163404913,0.11867084532093175,85.35608350150423,-6.966261367553812
Arcade,Duncan Laurence,Arcade,2019-03-07,77,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,1Xi84slp6FryDSCbzq4UCD,3.0604,0.6592372813754984,0.6123467743753522,0.5755952825859055,0.12050488650952536,0.2731634006359639,0.14726855427947488,0.04778785202775204,165.9807802453686,-8.941687470994477
Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,86,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,50kpGaPAhYJ3sGmk6vplg0,3.895333333333333,0.9964090236492292,0.6791176157770309,0.36092352922876014,0.09838207587496178,0.24269209248889756,0.13322333862950975,0.01688433068121062,117.0720316386408,-1.2310958255576843
Hope,XXXTENTACION,?,2018-03-16,84,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,2ZRo7axmMPeSVUvDbGkJah,1.8481,0.5673462754620906,0.6126344790888422,0.5641356464282993,0.05214115784454282,0.21774712457622925,0.18874418853941888,0.06596716934492389,143.60344916018352,-3.031244118720851
Elastic Heart,Sia,1000 Forms Of Fear,2014-07-04,81,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz,6kwAbEjseqBob48jCus7Sz,4.286666666666667,0.8913004131030953,0.6813450546412656,0.477712963651527,0.14579489650377703,0.08031651826844395,0.1841288995182633,0.1460715520027519,125.26479230372728,-1.5124591192902077
Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,88,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,3.634883333333333,0.4285267400763569,0.5569109265239569,0.4247308714930481,0.5085302383541815,0.14898784540889365,0.054188682895856904,0.04875609251610298,132.31279313875535,-9.653165844575446
Summer Love,Justin Timberlake,FutureSex/LoveSounds,2006-09-12,71,https://open.spotify.com/track/1MBM7CyZbwJpVbbZJnHHRg,1MBM7CyZbwJpVbbZJnHHRg,4.216216666666667,0.636112447178371,0.8930869162085461,0.9459970664271655,0.290015695880452,0.31270178569030527,0.2762155091880537,0.02776808163623508,106.01019078387499,-10.044647435025036
I Want It That Way,Backstreet Boys,The New Best Of (All Hits & Remixes) 2016,2016-06-03,0,https://open.spotify.com/track/7v0kHF6tXT8ekVrJAbxpph,7v0kHF6tXT8ekVrJAbxpph,3.55,0.579295551718901,0.3995763482705611,0.6263866280643814,0.9679522690138673,0.0,0.062833775068049,0.08932785466214861,128.2457905685851,-3.693305707436104
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,FutureSex/LoveSounds,2006-09-12,77,https://open.spotify.com/track/3pD0f7hSJg2XdQ6udw5Tey,3pD0f7hSJg2XdQ6udw5Tey,7.476216666666667,0.8142829062409715,0.8284730491775851,0.7239283320025278,0.27355488155768626,0.0,0.15381198665433912,0.10994135604306465,118.299642838925,-4.482580954779933
Mirrors,Justin Timberlake,The 20/20 Experience - The Complete Experience,2013-09-27,0,https://open.spotify.com/track/3V2xoX4Ap0ZX9WN8ckSlD4,3V2xoX4Ap0ZX9WN8ckSlD4,8.0691,0.678020784362714,0.358239233553135,0.5274661979166375,0.277483556515687,0.1362862795900724,0.1445663432735938,0.17857089013119098,147.87257561768584,-5.946122269252789
Cry Me a River,Justin Timberlake,Justified,2002-11-04,78,https://open.spotify.com/track/7Lf7oSEVdzZqTA0kEDSlS5,7Lf7oSEVdzZqTA0kEDSlS5,4.80555,0.8536272446023698,0.5671569649249085,0.6310242871178074,0.23041466396392907,0.1830559380530907,0.2229724335191059,0.10122502870234969,131.7367081285654,-7.779132787221219
Unconditionally,Katy Perry,PRISM,2013-01-01,0,https://open.spotify.com/track/6OaYLWpreRh9EoLYwrS75P,6OaYLWpreRh9EoLYwrS75P,3.8146333333333335,0.4872294869952813,0.2641682384961518,0.7439736159806867,0.414122994610885,0.0,0.0,0.11863956071187409,131.52770471831022,-6.799631640118018
Buttons,The Pussycat Dolls,PCD Tour Edition (International Tour Edition),2005-01-01,0,https://open.spotify.com/track/7ev8HQ5RrmyzgOH0R05ZY9,7ev8HQ5RrmyzgOH0R05ZY9,3.759333333333333,0.466776677320378,0.6001052184764544,0.5745026898218133,0.4588134892927659,0.08504748731733833,0.28690917779153496,0.1231565142152193,75.21603324649418,-11.455174115063539
The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,3.788883333333333,0.8570129782123437,0.8942163703168653,0.7465066292572325,0.7547448417752141,0.08120024515424304,0.0987611582865403,0.010819077084042186,122.38501621911334,-3.9557350624888423
E.T.,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,71,https://open.spotify.com/track/4z8ssgZfs5TzKiO8HaGWXO,4z8ssgZfs5TzKiO8HaGWXO,3.43955,0.6619569740971197,0.5561775167273173,0.6198751456542524,0.02887606932375003,0.0,0.32639559537324647,0.022200075771827345,126.43885378347731,-2.891598056598651
Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,2007-03-31,68,https://open.spotify.com/track/5i66xrvSh1MjjyDd6zcwgj,5i66xrvSh1MjjyDd6zcwgj,4.599766666666667,0.460582647364739,0.5267882390679224,0.5919371013583344,0.45960687537026024,0.056081202148248056,0.12262020905806147,0.014966222623660985,118.0396345000332,-3.3433674840877092
Don't Phunk With My Heart,Black Eyed Peas,Monkey Business (International Version),2005-01-01,0,https://open.spotify.com/track/75fscz2R984pg4bmyP1Q53,75fscz2R984pg4bmyP1Q53,3.9962166666666663,0.34600830147937356,0.2547842681250561,0.34082459184768343,0.40193764940353094,0.06853643343030674,0.17413876971191874,7.12546585012741e-05,128.45103738390566,-6.7983780287943105
My Humps,Black Eyed Peas,Monkey Business (International Version),2005-01-01,0,https://open.spotify.com/track/2tVouQintSo2ffjVgnv6Sh,2tVouQintSo2ffjVgnv6Sh,5.449333333333334,0.38449858851970997,0.4495556162184922,0.24378265939758814,0.0,0.06794141143539617,0.40965432480821085,0.1277275924922242,105.52618830051857,-12.839073117745105
Low (feat. T-Pain),Flo Rida,Mail on Sunday,2008-03-17,85,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,0CAfXk7DXMnon4gLudAp7J,3.8566666666666665,0.8147466658866337,0.23721412883974197,0.6231633427971898,0.41123139655597374,0.3831828549154537,0.1467194149447598,0.09740300549982532,123.74683453778918,-5.519529611842134
Halo,Beyoncé,I AM...SASHA FIERCE,2008-11-14,69,https://open.spotify.com/track/3ERa3mEeOnrh2Mc47qM6T1,3ERa3mEeOnrh2Mc47qM6T1,4.360666666666667,0.7179046737283485,0.3703008635396814,0.6607384582566729,0.5602048592742411,0.0,0.32866198616081505,0.08476976378548698,141.70969860267857,-0.2735267254567688
TiK ToK,Kesha,Animal + Cannibal (Deluxe Edition),2010-11-19,0,https://open.spotify.com/track/4srpHYFHKjVGRDNHqRpWxi,4srpHYFHKjVGRDNHqRpWxi,3.3282166666666666,0.6742873637321983,0.5498929301440098,0.3613578937595055,0.13570589905564254,0.0,0.1846854102677472,0.0,78.34078203128854,-9.560110588933663
Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,80,https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ,2tJulUYLDKOg9XrtVkMgcJ,3.7015166666666666,0.6380429772659707,0.8726571303063806,0.6566134997473858,0.22405519282209713,0.0,0.22985025963521874,0.20332861151711712,129.0593834611394,-7.349286855134827
Payphone,Maroon 5,Payphone,2012-01-01,0,https://open.spotify.com/track/0iyEaciAmtiv8xMkBg97Fy,0iyEaciAmtiv8xMkBg97Fy,3.8577666666666666,0.5785371443938087,1.0,0.5891379357083854,0.0,0.0038166667651718666,0.18839503072936492,0.026343679750786664,110.95350174196125,-3.288204078234217
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,2011-11-11,83,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,0qOnSQQF0yzuPWsXrQ9paz,3.516,0.833740291530913,0.45651829159279805,0.2990456492783017,0.0,0.020871289174799815,0.2817421951560149,0.20310876535633746,106.92178104630764,-4.1461564845937655
